ensembl_gene_id,ppaniscus_homolog_ensembl_gene,ptroglodytes_homolog_ensembl_gene,ggallus_homolog_ensembl_gene,mmusculus_homolog_ensembl_gene,ggorilla_homolog_ensembl_gene,mdomestica_homolog_ensembl_gene,pabelii_homolog_ensembl_gene,oanatinus_homolog_ensembl_gene,mmulatta_homolog_ensembl_gene
ENSG00000183018,ENSPPAG00000031580,ENSPTRG00000008591,ENSGALG00000001387,ENSMUSG00000040447,ENSGGOG00000006385,ENSMODG00000011099,ENSPPYG00000007833,ENSOANG00000009182,ENSMMUG00000022858
ENSG00000183688,ENSPPAG00000041290,ENSPTRG00000008505,ENSGALG00000004900,ENSMUSG00000020846,ENSGGOG00000023018,ENSMODG00000008060,ENSPPYG00000007756,ENSOANG00000002532,ENSMMUG00000048265
ENSG00000185722,ENSPPAG00000034110,ENSPTRG00000008587,ENSGALG00000001467,ENSMUSG00000020790,ENSGGOG00000002030,ENSMODG00000020581,ENSPPYG00000007830,ENSOANG00000004737,ENSMMUG00000019184
ENSG00000185924,ENSPPAG00000030057,ENSPTRG00000008541,ENSGALG00000021589,ENSMUSG00000045287,ENSGGOG00000039806,ENSMODG00000010553,ENSPPYG00000007787,ENSOANG00000010881,ENSMMUG00000046616
ENSG00000186532,ENSPPAG00000037741,ENSPTRG00000008538,ENSGALG00000003031,ENSMUSG00000018809,ENSGGOG00000000244,ENSMODG00000010537,ENSPPYG00000007784,ENSOANG00000010879,ENSMMUG00000022195
ENSG00000187741,ENSPPAG00000033299,ENSPTRG00000008492,ENSGALG00000000516,ENSMUSG00000032815,ENSGGOG00000010967,ENSMODG00000003463,ENSPPYG00000007674,ENSOANG00000004838,ENSMMUG00000029067
ENSG00000197879,ENSPPAG00000025962,ENSPTRG00000008524,ENSGALG00000002709,ENSMUSG00000017774,ENSGGOG00000009040,ENSMODG00000010315,ENSPPYG00000007771,ENSOANG00000003458,ENSMMUG00000002371
ENSG00000197912,ENSPPAG00000030811,ENSPTRG00000039136,ENSGALG00000028363,ENSMUSG00000000738,ENSGGOG00000016119,ENSMODG00000003715,ENSPPYG00000007665,ENSOANG00000006730,ENSMMUG00000017920
ENSG00000198920,ENSPPAG00000034574,ENSPTRG00000008643,ENSGALG00000006011,ENSMUSG00000020807,ENSGGOG00000000299,ENSMODG00000029395,ENSPPYG00000007879,ENSOANG00000010102,ENSMMUG00000003784
ENSG00000200084,ENSPPAG00000007951,ENSPTRG00000026910,ENSGALG00000025089,ENSMUSG00000064450,ENSGGOG00000029629,ENSMODG00000021712,ENSPPYG00000025408,ENSOANG00000017597,ENSMMUG00000024869
ENSG00000204991,ENSPPAG00000026868,ENSPTRG00000031102,ENSGALG00000000521,ENSMUSG00000010154,ENSGGOG00000002182,ENSMODG00000003440,ENSPPYG00000007675,ENSOANG00000011109,ENSMMUG00000029062
ENSG00000205022,ENSPPAG00000028866,ENSPTRG00000031120,ENSGALG00000006242,ENSMUSG00000069867,ENSGGOG00000012670,ENSMODG00000003873,ENSPPYG00000007655,ENSOANG00000013901,ENSMMUG00000012438
ENSG00000006695,ENSPPAG00000023390,ENSPTRG00000008790,ENSGALG00000001375,ENSMUSG00000042148,ENSGGOG00000012308,ENSMODG00000008037,ENSPPYG00000008000,ENSOANG00000009654,ENSMMUG00000016157
ENSG00000011295,ENSPPAG00000021467,ENSPTRG00000008807,ENSGALG00000004416,ENSMUSG00000042298,ENSGGOG00000001647,ENSMODG00000011107,ENSPPYG00000008012,ENSOANG00000012683,ENSMMUG00000008949
ENSG00000072134,ENSPPAG00000030224,ENSPTRG00000008865,ENSGALG00000035919,ENSMUSG00000001036,ENSGGOG00000016972,ENSMODG00000000977,ENSPPYG00000008061,ENSOANG00000015814,ENSMMUG00000000140
ENSG00000072310,ENSPPAG00000033688,ENSPTRG00000052349,ENSGALG00000027188,ENSMUSG00000020538,ENSGGOG00000002713,ENSMODG00000014074,ENSPPYG00000008037,ENSOANG00000012278,ENSMMUG00000023375
ENSG00000083290,ENSPPAG00000037047,ENSPTRG00000008875,ENSGALG00000004727,ENSMUSG00000004798,ENSGGOG00000007689,ENSMODG00000010934,ENSPPYG00000008842,ENSOANG00000012707,ENSMMUG00000021156
ENSG00000108474,ENSPPAG00000042398,ENSPTRG00000008809,ENSGALG00000004492,ENSMUSG00000014245,ENSGGOG00000002753,ENSMODG00000011208,ENSPPYG00000008014,ENSOANG00000012686,ENSMMUG00000030296
ENSG00000108551,ENSPPAG00000036409,ENSPTRG00000008831,ENSGALG00000004860,ENSMUSG00000049892,ENSGGOG00000011248,ENSMODG00000004765,ENSPPYG00000008032,ENSOANG00000001260,ENSMMUG00000006493
ENSG00000108557,ENSPPAG00000036330,ENSPTRG00000008833,ENSGALG00000004888,ENSMUSG00000062115,ENSGGOG00000002711,ENSMODG00000014082,ENSPPYG00000008036,ENSOANG00000012280,ENSMMUG00000023377
ENSG00000108591,ENSPPAG00000026941,ENSPTRG00000008842,ENSGALG00000004953,ENSMUSG00000020537,ENSGGOG00000006336,ENSMODG00000014031,ENSPPYG00000008043,ENSOANG00000006771,ENSMMUG00000021409
ENSG00000108599,ENSPPAG00000040812,ENSPTRG00000008877,ENSGALG00000004679,ENSMUSG00000047804,ENSGGOG00000034845,ENSMODG00000010870,ENSPPYG00000008844,ENSOANG00000012706,ENSMMUG00000030279
ENSG00000108641,ENSPPAG00000027767,ENSPTRG00000008866,ENSGALG00000005096,ENSMUSG00000001039,ENSGGOG00000001097,ENSMODG00000000984,ENSPPYG00000008062,ENSOANG00000015815,ENSMMUG00000000138
ENSG00000109016,ENSPPAG00000043095,ENSPTRG00000008892,ENSGALG00000004759,ENSMUSG00000042569,ENSGGOG00000008471,ENSMODG00000001421,ENSPPYG00000008070,ENSOANG00000007735,ENSMMUG00000013194
ENSG00000109047,ENSPPAG00000031303,ENSPTRG00000008762,ENSGALG00000043398,ENSMUSG00000020907,ENSGGOG00000008541,ENSMODG00000001498,ENSPPYG00000007976,ENSOANG00000008444,ENSMMUG00000041092
ENSG00000125409,ENSPPAG00000034997,ENSPTRG00000008794,ENSGALG00000001348,ENSMUSG00000042189,ENSGGOG00000003151,ENSMODG00000007665,ENSPPYG00000008003,ENSOANG00000001384,ENSMMUG00000002208
ENSG00000128487,ENSPPAG00000043713,ENSPTRG00000008878,ENSGALG00000004400,ENSMUSG00000042331,ENSGGOG00000001874,ENSMODG00000011081,ENSPPYG00000008846,ENSOANG00000012676,ENSMMUG00000018579
ENSG00000131899,ENSPPAG00000027166,ENSPTRG00000008846,ENSGALG00000014408,ENSMUSG00000020536,ENSGGOG00000003064,ENSMODG00000013727,ENSPPYG00000008045,ENSOANG00000009869,ENSMMUG00000018353
ENSG00000133027,ENSPPAG00000002104,ENSPTRG00000008832,ENSGALG00000004875,ENSMUSG00000000301,ENSGGOG00000006888,ENSMODG00000004778,ENSPPYG00000008033,ENSOANG00000001259,ENSMMUG00000006495
ENSG00000133030,ENSPPAG00000031778,ENSPTRG00000008824,ENSGALG00000004798,ENSMUSG00000005417,ENSGGOG00000000918,ENSMODG00000004691,ENSPPYG00000008027,ENSOANG00000001265,ENSMMUG00000013343
ENSG00000141027,ENSPPAG00000024455,ENSPTRG00000008808,ENSGALG00000004477,ENSMUSG00000018501,ENSGGOG00000001651,ENSMODG00000011198,ENSPPYG00000008013,ENSOANG00000012685,ENSMMUG00000002523
ENSG00000141030,ENSPPAG00000037240,ENSPTRG00000008828,ENSGALG00000004834,ENSMUSG00000019373,ENSGGOG00000042640,ENSMODG00000004742,ENSPPYG00000008029,ENSOANG00000001262,ENSMMUG00000021091
ENSG00000141052,ENSPPAG00000040890,ENSPTRG00000008786,ENSGALG00000001021,ENSMUSG00000020542,ENSGGOG00000008879,ENSMODG00000008185,ENSPPYG00000007995,ENSOANG00000003001,ENSMMUG00000013281
ENSG00000141068,ENSPPAG00000031544,ENSPTRG00000044922,ENSGALG00000005685,ENSMUSG00000018334,ENSGGOG00000000817,ENSMODG00000019224,ENSPPYG00000008077,ENSOANG00000005665,ENSMMUG00000017888
ENSG00000141127,ENSPPAG00000011006,ENSPTRG00000008860,ENSGALG00000005064,ENSMUSG00000020528,ENSGGOG00000015356,ENSMODG00000000846,ENSPPYG00000008054,ENSOANG00000011266,ENSMMUG00000005323
ENSG00000166596,ENSPPAG00000034715,ENSPTRG00000008755,ENSGALG00000001261,ENSMUSG00000020904,ENSGGOG00000006408,ENSMODG00000008363,ENSPPYG00000007971,ENSOANG00000014112,ENSMMUG00000009399
ENSG00000171953,ENSPPAG00000031252,ENSPTRG00000008840,ENSGALG00000004926,ENSMUSG00000042709,ENSGGOG00000000491,ENSMODG00000014036,ENSPPYG00000008041,ENSOANG00000013520,ENSMMUG00000003657
ENSG00000171962,ENSPPAG00000013096,ENSPTRG00000008839,ENSGALG00000004916,ENSMUSG00000056598,ENSGGOG00000000489,ENSMODG00000014045,ENSPPYG00000008040,ENSOANG00000014189,ENSMMUG00000002942
ENSG00000175662,ENSPPAG00000025001,ENSPTRG00000008838,ENSGALG00000004902,ENSMUSG00000000538,ENSGGOG00000000487,ENSMODG00000014061,ENSPPYG00000008039,ENSOANG00000031915,ENSMMUG00000003349
ENSG00000176974,ENSPPAG00000029976,ENSPTRG00000008851,ENSGALG00000005046,ENSMUSG00000020534,ENSGGOG00000003097,ENSMODG00000013682,ENSPPYG00000008051,ENSOANG00000009875,ENSMMUG00000041879
ENSG00000177302,ENSPPAG00000025639,ENSPTRG00000023345,ENSGALG00000005028,ENSMUSG00000002814,ENSGGOG00000003087,ENSMODG00000013691,ENSPPYG00000008049,ENSOANG00000009873,ENSMMUG00000013533
ENSG00000177427,ENSPPAG00000042772,ENSPTRG00000008848,ENSGALG00000005005,ENSMUSG00000018599,ENSGGOG00000003084,ENSMODG00000013695,ENSPPYG00000008048,ENSOANG00000009872,ENSMMUG00000018359
ENSG00000177731,ENSPPAG00000038661,ENSPTRG00000008847,ENSGALG00000004997,ENSMUSG00000002812,ENSGGOG00000003074,ENSMODG00000013718,ENSPPYG00000008047,ENSOANG00000009871,ENSMMUG00000018355
ENSG00000178307,ENSPPAG00000043074,ENSPTRG00000008893,ENSGALG00000004749,ENSMUSG00000043284,ENSGGOG00000008476,ENSMODG00000001410,ENSPPYG00000008071,ENSOANG00000007734,ENSMMUG00000020893
ENSG00000180638,ENSPPAG00000043309,ENSPTRG00000008873,ENSGALG00000004778,ENSMUSG00000069855,ENSGGOG00000007670,ENSMODG00000010978,ENSPPYG00000008839,ENSOANG00000012711,ENSMMUG00000014134
ENSG00000184544,ENSPPAG00000029274,ENSPTRG00000008759,ENSGALG00000039712,ENSMUSG00000033044,ENSGGOG00000015485,ENSMODG00000001547,ENSPPYG00000007973,ENSOANG00000028736,ENSMMUG00000011968
ENSG00000187688,ENSPPAG00000040502,ENSPTRG00000008812,ENSGALG00000004519,ENSMUSG00000018507,ENSGGOG00000000273,ENSMODG00000011239,ENSPPYG00000008017,ENSOANG00000012689,ENSMMUG00000015614
ENSG00000187824,ENSPPAG00000037278,ENSPTRG00000008776,ENSGALG00000033996,ENSMUSG00000050270,ENSGGOG00000009058,ENSMODG00000023868,ENSPPYG00000007986,ENSOANG00000020311,ENSMMUG00000004872
ENSG00000188522,ENSPPAG00000037545,ENSPTRG00000008862,ENSGALG00000005087,ENSMUSG00000042377,ENSGGOG00000012726,ENSMODG00000000947,ENSPPYG00000008057,ENSOANG00000000310,ENSMMUG00000045660
ENSG00000205309,ENSPPAG00000000618,ENSPTRG00000030856,ENSGALG00000004842,ENSMUSG00000032615,ENSGGOG00000016145,ENSMODG00000004754,ENSPPYG00000008030,ENSOANG00000001261,ENSMMUG00000038569
ENSG00000004142,ENSPPAG00000032933,ENSPTRG00000051371,ENSGALG00000003211,ENSMUSG00000001100,ENSGGOG00000042668,ENSMODG00000019237,ENSPPYG00000008089,ENSOANG00000015619,ENSMMUG00000019146
ENSG00000006042,ENSPPAG00000037372,ENSPTRG00000008993,ENSGALG00000031762,ENSMUSG00000035413,ENSGGOG00000013333,ENSMODG00000019171,ENSPPYG00000008166,ENSOANG00000031265,ENSMMUG00000022356
ENSG00000006125,ENSPPAG00000031208,ENSPTRG00000009021,ENSGALG00000042125,ENSMUSG00000035152,ENSGGOG00000015593,ENSMODG00000019128,ENSPPYG00000008188,ENSOANG00000006939,ENSMMUG00000006048
ENSG00000007202,ENSPPAG00000036855,ENSPTRG00000008926,ENSGALG00000003766,ENSMUSG00000010277,ENSGGOG00000016662,ENSMODG00000019282,ENSPPYG00000008103,ENSOANG00000014176,ENSMMUG00000023412
ENSG00000007216,ENSPPAG00000031065,ENSPTRG00000008919,ENSGALG00000003647,ENSMUSG00000001095,ENSGGOG00000028117,ENSMODG00000019249,ENSPPYG00000008095,ENSOANG00000013420,ENSMMUG00000037573
ENSG00000010244,ENSPPAG00000032675,ENSPTRG00000043246,ENSGALG00000003454,ENSMUSG00000017421,ENSGGOG00000023735,ENSMODG00000019185,ENSPPYG00000008161,ENSOANG00000011104,ENSMMUG00000047479
ENSG00000076351,ENSPPAG00000029175,ENSPTRG00000049265,ENSGALG00000003604,ENSMUSG00000020829,ENSGGOG00000011119,ENSMODG00000019248,ENSPPYG00000008094,ENSOANG00000013419,ENSMMUG00000019151
ENSG00000076604,ENSPPAG00000027932,ENSPTRG00000008936,ENSGALG00000003987,ENSMUSG00000017386,ENSGGOG00000016756,ENSMODG00000019302,ENSPPYG00000008111,ENSOANG00000012277,ENSMMUG00000021407
ENSG00000087111,ENSPPAG00000042725,ENSPTRG00000008922,ENSGALG00000003665,ENSMUSG00000041958,ENSGGOG00000009693,ENSMODG00000019256,ENSPPYG00000008098,ENSOANG00000014181,ENSMMUG00000012240
ENSG00000108255,ENSPPAG00000006625,ENSPTRG00000008946,ENSGALG00000004035,ENSMUSG00000000724,ENSGGOG00000002292,ENSMODG00000019325,ENSPPYG00000008120,ENSOANG00000012646,ENSMMUG00000012855
ENSG00000108256,ENSPPAG00000030125,ENSPTRG00000008947,ENSGALG00000004042,ENSMUSG00000037857,ENSGGOG00000008590,ENSMODG00000019327,ENSPPYG00000008121,ENSOANG00000012647,ENSMMUG00000012856
ENSG00000108578,ENSPPAG00000034756,ENSPTRG00000008959,ENSGALG00000004259,ENSMUSG00000020840,ENSGGOG00000005500,ENSMODG00000009909,ENSPPYG00000008132,ENSOANG00000012661,ENSMMUG00000001026
ENSG00000108582,ENSPPAG00000043119,ENSPTRG00000008961,ENSGALG00000004295,ENSMUSG00000020841,ENSGGOG00000041775,ENSMODG00000009938,ENSPPYG00000008134,ENSOANG00000012664,ENSMMUG00000037644
ENSG00000108587,ENSPPAG00000030960,ENSPTRG00000008962,ENSGALG00000004326,ENSMUSG00000010392,ENSGGOG00000011772,ENSMODG00000009955,ENSPPYG00000008135,ENSOANG00000012668,ENSMMUG00000023698
ENSG00000108651,ENSPPAG00000038089,ENSPTRG00000008977,ENSGALG00000003260,ENSMUSG00000035575,ENSGGOG00000013569,ENSMODG00000019206,ENSPPYG00000008154,ENSOANG00000004279,ENSMMUG00000020403
ENSG00000108666,ENSPPAG00000028763,ENSPTRG00000008988,ENSGALG00000003434,ENSMUSG00000057181,ENSGGOG00000002514,ENSMODG00000019187,ENSPPYG00000008160,ENSOANG00000009545,ENSMMUG00000022379
ENSG00000108733,ENSPPAG00000036383,ENSPTRG00000009020,ENSGALG00000002151,ENSMUSG00000018733,ENSGGOG00000003330,ENSMODG00000019129,ENSPPYG00000008187,ENSOANG00000029914,ENSMMUG00000006047
ENSG00000109072,ENSPPAG00000036936,ENSPTRG00000008916,ENSGALG00000003589,ENSMUSG00000017344,ENSGGOG00000011103,ENSMODG00000019244,ENSPPYG00000008092,ENSOANG00000015617,ENSMMUG00000019148
ENSG00000109083,ENSPPAG00000010099,ENSPTRG00000008911,ENSGALG00000005707,ENSMUSG00000001105,ENSGGOG00000004568,ENSMODG00000019233,ENSPPYG00000008087,ENSOANG00000012207,ENSMMUG00000019143
ENSG00000109101,ENSPPAG00000043334,ENSPTRG00000008920,ENSGALG00000043868,ENSMUSG00000002057,ENSGGOG00000009682,ENSMODG00000019251,ENSPPYG00000008096,ENSOANG00000014185,ENSMMUG00000021975
ENSG00000109103,ENSPPAG00000041981,ENSPTRG00000008921,ENSGALG00000003657,ENSMUSG00000002058,ENSGGOG00000009690,ENSMODG00000019252,ENSPPYG00000008097,ENSOANG00000014183,ENSMMUG00000012239
ENSG00000109107,ENSPPAG00000043165,ENSPTRG00000008923,ENSGALG00000026077,ENSMUSG00000017390,ENSGGOG00000009705,ENSMODG00000019259,ENSPPYG00000008100,ENSOANG00000014180,ENSMMUG00000020322
ENSG00000109111,ENSPPAG00000036720,ENSPTRG00000008929,ENSGALG00000000146,ENSMUSG00000002052,ENSGGOG00000016688,ENSMODG00000019291,ENSPPYG00000008105,ENSOANG00000000148,ENSMMUG00000004708
ENSG00000109113,ENSPPAG00000037180,ENSPTRG00000008931,ENSGALG00000026315,ENSMUSG00000002059,ENSGGOG00000016726,ENSMODG00000019295,ENSPPYG00000008107,ENSOANG00000000147,ENSMMUG00000007293
ENSG00000109118,ENSPPAG00000043181,ENSPTRG00000008941,ENSGALG00000031368,ENSMUSG00000037791,ENSGGOG00000012335,ENSMODG00000019313,ENSPPYG00000008116,ENSOANG00000008692,ENSMMUG00000021554
ENSG00000126653,ENSPPAG00000003543,ENSPTRG00000008957,ENSGALG00000004186,ENSMUSG00000037958,ENSGGOG00000009216,ENSMODG00000009868,ENSPPYG00000008130,ENSOANG00000012656,ENSMMUG00000012121
ENSG00000126858,ENSPPAG00000027700,ENSPTRG00000008986,ENSGALG00000003397,ENSMUSG00000017686,ENSGGOG00000006643,ENSMODG00000019189,ENSPPYG00000008157,ENSOANG00000008032,ENSMMUG00000018222
ENSG00000131242,ENSPPAG00000036623,ENSPTRG00000008974,ENSGALG00000003227,ENSMUSG00000017639,ENSGGOG00000001071,ENSMODG00000019209,ENSPPYG00000008152,ENSOANG00000010296,ENSMMUG00000008127
ENSG00000132589,ENSPPAG00000015814,ENSPTRG00000008939,ENSGALG00000031216,ENSMUSG00000061981,ENSGGOG00000015958,ENSMODG00000019310,ENSPPYG00000008114,ENSOANG00000003772,ENSMMUG00000012523
ENSG00000132591,ENSPPAG00000034297,ENSPTRG00000008938,ENSGALG00000003995,ENSMUSG00000020832,ENSGGOG00000015953,ENSMODG00000019305,ENSPPYG00000008113,ENSOANG00000008691,ENSMMUG00000002776
ENSG00000141298,ENSPPAG00000033517,ENSPTRG00000008955,ENSGALG00000021572,ENSMUSG00000037926,ENSGGOG00000000583,ENSMODG00000009679,ENSPPYG00000008128,ENSOANG00000012654,ENSMMUG00000014413
ENSG00000141314,ENSPPAG00000027407,ENSPTRG00000008987,ENSGALG00000003426,ENSMUSG00000017692,ENSGGOG00000010876,ENSMODG00000019180,ENSPPYG00000008159,ENSOANG00000009544,ENSMMUG00000003158
ENSG00000160551,ENSPPAG00000023340,ENSPTRG00000008948,ENSGALG00000004082,ENSMUSG00000017291,ENSGGOG00000007094,ENSMODG00000019329,ENSPPYG00000008122,ENSOANG00000012648,ENSMMUG00000019667
ENSG00000167536,ENSPPAG00000043878,ENSPTRG00000008940,ENSGALG00000004009,ENSMUSG00000020834,ENSGGOG00000015973,ENSMODG00000019312,ENSPPYG00000008115,ENSOANG00000000579,ENSMMUG00000021553
ENSG00000167549,ENSPPAG00000018991,ENSPTRG00000008954,ENSGALG00000028949,ENSMUSG00000020836,ENSGGOG00000000581,ENSMODG00000009661,ENSPPYG00000008127,ENSOANG00000012653,ENSMMUG00000014411
ENSG00000176390,ENSPPAG00000037920,ENSPTRG00000008963,ENSGALG00000003284,ENSMUSG00000017561,ENSGGOG00000005002,ENSMODG00000019203,ENSPPYG00000008142,ENSOANG00000005253,ENSMMUG00000009069
ENSG00000176658,ENSPPAG00000036175,ENSPTRG00000008991,ENSGALG00000000674,ENSMUSG00000035441,ENSGGOG00000000276,ENSMODG00000019177,ENSPPYG00000008164,ENSOANG00000005425,ENSMMUG00000014689
ENSG00000176927,ENSPPAG00000041466,ENSPTRG00000008956,ENSGALG00000040942,ENSMUSG00000050944,ENSGGOG00000010694,ENSMODG00000009859,ENSPPYG00000008129,ENSOANG00000012655,ENSMMUG00000012118
ENSG00000179761,ENSPPAG00000034881,ENSPTRG00000008944,ENSGALG00000026392,ENSMUSG00000017453,ENSGGOG00000012368,ENSMODG00000019322,ENSPPYG00000008118,ENSOANG00000012643,ENSMMUG00000009937
ENSG00000181291,ENSPPAG00000034783,ENSPTRG00000009005,ENSGALG00000002312,ENSMUSG00000020701,ENSGGOG00000015325,ENSMODG00000019155,ENSPPYG00000008862,ENSOANG00000021256,ENSMMUG00000012977
ENSG00000182271,ENSPPAG00000001123,ENSPTRG00000008960,ENSGALG00000004262,ENSMUSG00000020839,ENSGGOG00000008620,ENSMODG00000009919,ENSPPYG00000008133,ENSOANG00000012663,ENSMMUG00000013279
ENSG00000184060,ENSPPAG00000027684,ENSPTRG00000008966,ENSGALG00000003319,ENSMUSG00000020709,ENSGGOG00000004257,ENSMODG00000019196,ENSPPYG00000008144,ENSOANG00000005260,ENSMMUG00000009077
ENSG00000196535,ENSPPAG00000031681,ENSPTRG00000023928,ENSGALG00000003741,ENSMUSG00000000631,ENSGGOG00000012380,ENSMODG00000019323,ENSPPYG00000008119,ENSOANG00000011452,ENSMMUG00000009938
ENSG00000198720,ENSPPAG00000030807,ENSPTRG00000023124,ENSGALG00000032723,ENSMUSG00000037907,ENSGGOG00000000577,ENSMODG00000009623,ENSPPYG00000008126,ENSOANG00000012651,ENSMMUG00000014409
ENSG00000198783,ENSPPAG00000016768,ENSPTRG00000009007,ENSGALG00000013156,ENSMUSG00000046010,ENSGGOG00000021990,ENSMODG00000019150,ENSPPYG00000008175,ENSOANG00000030817,ENSMMUG00000006402
ENSG00000238649,ENSPPAG00000006574,ENSPTRG00000024488,ENSGALG00000026488,ENSMUSG00000064540,ENSGGOG00000030460,ENSMODG00000022226,ENSPPYG00000023646,ENSOANG00000016942,ENSMMUG00000032856
ENSG00000244045,ENSPPAG00000010459,ENSPTRG00000008914,ENSGALG00000023757,ENSMUSG00000051232,ENSGGOG00000004585,ENSMODG00000019239,ENSPPYG00000008090,ENSOANG00000015618,ENSMMUG00000021351
ENSG00000270647,ENSPPAG00000043510,ENSPTRG00000009026,ENSGALG00000002060,ENSMUSG00000020680,ENSGGOG00000005693,ENSMODG00000019123,ENSPPYG00000008194,ENSOANG00000014273,ENSMMUG00000047780
ENSG00000271447,ENSPPAG00000029288,ENSPTRG00000009025,ENSGALG00000002081,ENSMUSG00000020682,ENSGGOG00000015617,ENSMODG00000019124,ENSPPYG00000008193,ENSOANG00000014274,ENSMMUG00000022229
ENSG00000273559,ENSPPAG00000023487,ENSPTRG00000009077,ENSGALG00000001624,ENSMUSG00000018541,ENSGGOG00000007083,ENSMODG00000012627,ENSPPYG00000008503,ENSOANG00000001231,ENSMMUG00000002944
ENSG00000275023,ENSPPAG00000043999,ENSPTRG00000009072,ENSGALG00000034693,ENSMUSG00000038437,ENSGGOG00000015509,ENSMODG00000012598,ENSPPYG00000008508,ENSOANG00000021412,ENSMMUG00000002637
ENSG00000275066,ENSPPAG00000032385,ENSPTRG00000009057,ENSGALG00000005468,ENSMUSG00000034940,ENSGGOG00000040471,ENSMODG00000002531,ENSPPYG00000008220,ENSOANG00000007134,ENSMMUG00000002976
ENSG00000275410,ENSPPAG00000040900,ENSPTRG00000009059,ENSGALG00000005504,ENSMUSG00000020679,ENSGGOG00000006322,ENSMODG00000019108,ENSPPYG00000008222,ENSOANG00000007132,ENSMMUG00000003431
ENSG00000275700,ENSPPAG00000041330,ENSPTRG00000009051,ENSGALG00000005420,ENSMUSG00000018697,ENSGGOG00000002706,ENSMODG00000003279,ENSPPYG00000008215,ENSOANG00000011510,ENSMMUG00000021669
ENSG00000276023,ENSPPAG00000015794,ENSPTRG00000050415,ENSGALG00000027641,ENSMUSG00000018648,ENSGGOG00000040591,ENSMODG00000024437,ENSPPYG00000008219,ENSOANG00000007135,ENSMMUG00000002975
ENSG00000276234,ENSPPAG00000041725,ENSPTRG00000009054,ENSGALG00000005452,ENSMUSG00000018651,ENSGGOG00000012176,ENSMODG00000002560,ENSPPYG00000008218,ENSOANG00000011505,ENSMMUG00000021911
ENSG00000277363,ENSPPAG00000030318,ENSPTRG00000009070,ENSGALG00000032628,ENSMUSG00000038453,ENSGGOG00000005635,ENSMODG00000012577,ENSPPYG00000008871,ENSOANG00000010955,ENSMMUG00000005041
ENSG00000278023,ENSPPAG00000029969,ENSPTRG00000009031,ENSGALG00000000243,ENSMUSG00000010362,ENSGGOG00000010584,ENSMODG00000011101,ENSPPYG00000008198,ENSOANG00000021143,ENSMMUG00000006847
ENSG00000278259,ENSPPAG00000034137,ENSPTRG00000009044,ENSGALG00000005374,ENSMUSG00000020527,ENSGGOG00000007933,ENSMODG00000003372,ENSPPYG00000008211,ENSOANG00000011516,ENSMMUG00000007920
ENSG00000278311,ENSPPAG00000011629,ENSPTRG00000009046,ENSGALG00000005397,ENSMUSG00000020530,ENSGGOG00000007954,ENSMODG00000003352,ENSPPYG00000029695,ENSOANG00000011514,ENSMMUG00000000618
ENSG00000278535,ENSPPAG00000030903,ENSPTRG00000009048,ENSGALG00000005403,ENSMUSG00000034449,ENSGGOG00000007970,ENSMODG00000003316,ENSPPYG00000008213,ENSOANG00000011513,ENSMMUG00000000620
ENSG00000278540,ENSPPAG00000041732,ENSPTRG00000009052,ENSGALG00000005439,ENSMUSG00000020532,ENSGGOG00000017078,ENSMODG00000003240,ENSPPYG00000008216,ENSOANG00000011506,ENSMMUG00000009349
ENSG00000002834,ENSPPAG00000007025,ENSPTRG00000009081,ENSGALG00000039299,ENSMUSG00000038366,ENSGGOG00000003369,ENSMODG00000012649,ENSPPYG00000008500,ENSOANG00000022458,ENSMMUG00000007799
ENSG00000004897,ENSPPAG00000035989,ENSPTRG00000009326,ENSGALG00000000596,ENSMUSG00000020687,ENSGGOG00000014729,ENSMODG00000010908,ENSPPYG00000008945,ENSOANG00000007253,ENSMMUG00000018599
ENSG00000004939,ENSPPAG00000038599,ENSPTRG00000009270,ENSGALG00000039978,ENSMUSG00000006574,ENSGGOG00000010736,ENSMODG00000011613,ENSPPYG00000008336,ENSOANG00000002629,ENSMMUG00000017100
ENSG00000006025,ENSPPAG00000027887,ENSPTRG00000009336,ENSGALG00000032149,ENSMUSG00000038534,ENSGGOG00000015344,ENSMODG00000012518,ENSPPYG00000008880,ENSOANG00000012288,ENSMMUG00000019039
ENSG00000006062,ENSPPAG00000040950,ENSPTRG00000034405,ENSGALG00000000685,ENSMUSG00000020941,ENSGGOG00000004540,ENSMODG00000011161,ENSPPYG00000008306,ENSOANG00000006853,ENSMMUG00000007863
ENSG00000012048,ENSPPAG00000030624,ENSPTRG00000009236,ENSGALG00000002781,ENSMUSG00000017146,ENSGGOG00000009827,ENSMODG00000015150,ENSPPYG00000008363,ENSOANG00000028571,ENSMMUG00000001329
ENSG00000030582,ENSPPAG00000033379,ENSPTRG00000009273,ENSGALG00000033530,ENSMUSG00000034708,ENSGGOG00000015827,ENSMODG00000011543,ENSPPYG00000008332,ENSOANG00000004584,ENSMMUG00000023751
ENSG00000067191,ENSPPAG00000032882,ENSPTRG00000009085,ENSGALG00000025788,ENSMUSG00000020882,ENSGGOG00000042501,ENSMODG00000012687,ENSPPYG00000008493,ENSOANG00000003817,ENSMMUG00000000289
